No.,tf_torch,torch_mnn,tf_mnn,tf_time,torch_time,mnn_time
16033,0.0,4.1460567e-05,4.1460567e-05,3.714874029159546,9.679794311523438e-05,4.0531158447265625e-05
16034,0.0,3.1338386e-06,3.1338386e-06,3.7228810787200928,9.512901306152344e-05,4.076957702636719e-05
16035,1.6573583e-08,3.1597954e-06,3.1763689e-06,3.975311756134033,9.179115295410156e-05,3.409385681152344e-05
16036,1.7783844e-08,1.1202795e-05,1.1220579e-05,3.851717472076416,9.107589721679688e-05,3.3855438232421875e-05
16037,0.0,3.8879434e-06,3.8879434e-06,3.8217380046844482,9.322166442871094e-05,3.886222839355469e-05
16038,0.0,8.475567e-06,8.475567e-06,3.926907777786255,0.000102996826171875,4.410743713378906e-05
16039,2.073014e-08,4.640529e-08,6.7135424e-08,3.8628034591674805,9.298324584960938e-05,3.886222839355469e-05
16040,0.0,1.645997e-05,1.645997e-05,3.7309000492095947,9.632110595703125e-05,3.814697265625e-05
16041,0.0,1.8719471e-05,1.8719471e-05,3.7229373455047607,0.00010609626770019531,4.076957702636719e-05
16042,0.0,1.7402658e-06,1.7402658e-06,3.690749168395996,9.608268737792969e-05,4.076957702636719e-05
16043,2.80186e-08,3.1787343e-07,2.8985482e-07,4.026827573776245,9.489059448242188e-05,3.933906555175781e-05
16044,3.057606e-08,2.3717748e-06,2.341199e-06,3.7788686752319336,9.417533874511719e-05,3.743171691894531e-05
16045,0.0,1.1305199e-06,1.1305199e-06,3.670928478240967,9.679794311523438e-05,4.220008850097656e-05
16046,0.0,2.1696731e-05,2.1696731e-05,3.7868587970733643,9.202957153320312e-05,4.029273986816406e-05
16047,0.0,2.3493465e-06,2.3493465e-06,3.8007993698120117,9.775161743164062e-05,3.719329833984375e-05
16048,0.0,5.8539736e-06,5.8539736e-06,3.8210151195526123,9.250640869140625e-05,4.00543212890625e-05
16049,0.0,1.6095082e-05,1.6095082e-05,3.830913543701172,9.322166442871094e-05,3.981590270996094e-05
16050,2.4727376e-08,2.0890271e-05,2.0865544e-05,3.8531100749969482,9.393692016601562e-05,3.504753112792969e-05
16051,0.0,1.5425744e-06,1.5425744e-06,3.7847015857696533,9.942054748535156e-05,4.1961669921875e-05
16052,0.0,1.1770262e-05,1.1770262e-05,3.942765951156616,9.417533874511719e-05,3.5762786865234375e-05
16053,0.0,6.1458866e-07,6.1458866e-07,3.95098876953125,0.00010204315185546875,4.315376281738281e-05
16054,0.0,5.976224e-07,5.976224e-07,3.9868314266204834,9.679794311523438e-05,4.0531158447265625e-05
16055,0.0,1.2638036e-06,1.2638036e-06,3.846855401992798,9.608268737792969e-05,4.124641418457031e-05
16056,0.0,1.1029149e-05,1.1029149e-05,3.742870569229126,9.369850158691406e-05,3.838539123535156e-05
16057,0.0,0.0,0.0,3.869605302810669,0.00011873245239257812,4.482269287109375e-05
16058,0.0,3.401214e-06,3.401214e-06,3.7761082649230957,9.036064147949219e-05,4.124641418457031e-05
