No.,tf_torch,torch_mnn,tf_mnn,torch_time,tf_time,mnn_time
2348,5.56E-07,1.926021,1.926021,0.000198841,0.529800653,5.05E-05
2349,1.79E-07,0.35805723,0.35805735,0.000189066,0.485287905,5.10E-05
2350,5.20E-09,1.3402938,1.3402936,0.00020051,0.673067093,5.05E-05
2351,6.66E-09,0.15187012,0.15187012,0.000197172,0.559518337,5.13E-05
2352,1.76E-08,0.6211974,0.62119734,0.00019908,0.49800396,5.77E-05
2353,2.87E-07,1.324241,1.3242409,0.000186443,0.393222809,5.27E-05
2354,3.03E-08,15.671875,15.671873,0.00018549,0.433241606,5.27E-05
2355,1.71E-08,0.535693,0.53569305,0.000199556,0.442625284,5.13E-05
2356,6.91E-09,0.38549054,0.38549048,0.000184774,0.515961647,5.22E-05
2357,5.37E-09,10.565304,10.565304,0.000211239,0.590877056,5.13E-05
2358,2.54E-07,1.972481,1.9724805,0.000189066,0.567843914,5.22E-05
2359,2.73E-07,0.3870582,0.38705826,0.000183105,0.422304392,5.20E-05
2360,6.93E-08,1.2356095,1.2356093,0.000180244,0.466875792,5.27E-05
2361,9.57E-09,0.16125509,0.16125488,0.000191927,0.321153164,5.22E-05
2362,3.06E-08,2.7621782,2.7621782,0.000185013,0.505475044,4.98E-05
2363,1.81E-08,0.37972465,0.37972465,0.000193119,0.611890793,5.22E-05
2364,3.68E-08,0.091285415,0.09128562,0.000188112,0.398602009,5.56E-05
2365,8.85E-08,3.347545,3.3475451,0.000195026,0.413236618,5.53E-05
2366,7.51E-08,0.13865083,0.13865076,0.000186682,0.428934813,5.22E-05
2367,1.06E-08,0.15526025,0.15526009,0.000194788,0.464607,5.03E-05
2368,9.23E-08,0.17287186,0.17287189,0.000190258,0.553517818,5.46E-05
2369,3.92E-09,2.9760437,2.9760437,0.000182867,0.359320641,4.98E-05
2370,1.31E-06,0.28645068,0.28645083,0.000189066,0.589592695,5.17E-05
2371,2.66E-08,4.070879,4.0708785,0.000185728,0.62354064,5.29E-05
2372,9.34E-09,4.995558,4.995558,0.000204086,0.495330572,6.96E-05
2373,9.69E-09,2.7461834,2.7461839,0.000181198,0.421022654,5.36E-05
2374,2.13E-08,0.7877868,0.78778666,0.000188351,0.501470327,5.05E-05
2375,1.60E-07,0.022749849,0.022749875,0.000192642,0.501413107,5.48E-05
2376,1.10E-08,1.2738013,1.2738013,0.000187635,0.609040737,5.29E-05
2377,8.55E-08,1.4793426,1.4793426,0.000193119,0.536292553,5.22E-05
2378,6.83E-09,7.2704263,7.270427,0.000195503,0.396640301,5.17E-05
2379,9.67E-09,1.0008764,1.0008774,0.000205517,0.510555029,5.89E-05
2380,5.57E-09,2.4642997,2.4642992,0.000181437,0.44256115,5.29E-05
2381,2.70E-08,0.82688385,0.82688385,0.000202656,0.441996336,5.53E-05
2382,4.99E-09,7.3429666,7.3429666,0.000178814,0.403256416,5.34E-05
2383,2.21E-08,0.5333113,0.5333114,0.000195265,0.674910307,5.17E-05
2384,2.99E-08,0.5114219,0.511422,0.000217199,0.739617109,5.20E-05
2385,4.54E-08,0.55067927,0.55067945,0.000192165,0.655963898,5.32E-05
2386,2.18E-08,0.35003245,0.35003242,0.000180483,0.444206476,5.03E-05
2387,1.75E-07,2.3223217,2.3223214,0.000190735,0.537501097,5.10E-05
2388,3.39E-08,3.4260757,3.4260757,0.000199556,0.45209837,5.39E-05
2389,1.23E-08,5.5460787,5.546078,0.000194073,0.453983068,5.22E-05
2390,1.49E-07,74.466965,74.46696,0.000184059,0.425225735,5.01E-05
2391,2.95E-08,7.0792403,7.079241,0.000196218,0.42516613,5.56E-05
2392,1.85E-07,0.13282189,0.13282184,0.000187159,0.401903391,5.15E-05
2393,5.48E-08,0.004927,0.004927105,0.000193357,0.374783278,5.22E-05
2394,5.59E-08,0.16636504,0.16636501,0.000200033,0.423835754,6.46E-05
2395,6.82E-09,0.5449029,0.5449029,0.000191212,0.546195507,5.56E-05
2396,1.02E-06,3.815117,3.8151174,0.000193119,0.455452919,5.36E-05
2397,3.06E-08,0.68703884,0.68703914,0.000184059,0.578914642,5.36E-05
2398,2.92E-08,1078.4681,1078.4681,0.00019598,0.57895875,5.32E-05
2399,5.97E-10,0.03370968,0.03370975,0.000189304,0.651266098,5.34E-05
2400,8.31E-09,0.35974324,0.35974324,0.00018692,0.374706268,5.10E-05
2401,5.99E-08,0.16529758,0.16529758,0.000191212,0.612224102,5.51E-05
2402,2.36E-08,2.8339558,2.8339558,0.000184298,0.486129999,5.44E-05
2403,5.97E-09,0.3411312,0.34113127,0.00018692,0.460820198,6.91E-05
2404,3.49E-08,2.4903247,2.490325,0.000200987,0.467517376,5.34E-05
2405,7.22E-08,0.26881462,0.26881462,0.000196934,0.660705805,5.46E-05
2406,1.26E-08,2.3809812,2.3809814,0.000224352,0.421831369,5.58E-05
2407,3.02E-08,0.01732413,0.017324023,0.000198126,0.620832443,4.94E-05
2408,7.76E-09,5.220603,5.220603,0.000184059,0.427433252,5.34E-05
2409,2.99E-08,0.98583454,0.9858348,0.000199318,0.489284515,4.94E-05
2410,6.02E-07,1.9557898,1.9557896,0.00018549,0.538425684,5.08E-05
2411,1.34E-08,0.36742014,0.3674202,0.000195265,0.598108053,5.39E-05
2412,7.91E-08,0.66455543,0.66455555,0.000184298,0.555554152,5.22E-05
2413,1.77E-08,7.889723,7.889724,0.000193357,0.532497406,5.29E-05
2414,4.01E-09,0.08672549,0.086725436,0.000211477,0.499495983,5.39E-05
2415,1.35E-07,0.10486492,0.10486497,0.000202417,0.693811178,5.48E-05
2416,4.58E-08,1.4251621,1.4251621,0.000181437,0.443794966,5.70E-05
2417,2.58E-09,1.7357266,1.7357266,0.000204325,0.507161617,5.29E-05
2418,2.46E-08,2.046948,2.0469484,0.000207186,0.464693546,5.01E-05
2419,8.34E-08,0.5959123,0.59591234,0.000199318,0.518883705,5.51E-05
2420,4.95E-08,0.184446,0.18444596,0.000184536,0.355882168,5.79E-05
2421,6.67E-08,1.3299934,1.3299934,0.000192404,0.508970737,5.25E-05
2422,5.09E-08,1.1020763,1.1020765,0.000189781,0.60932374,5.27E-05
2423,4.32E-07,0.672439,0.672439,0.000183344,0.581593037,5.15E-05
2424,7.78E-09,0.23942825,0.23942825,0.000183105,0.419832468,5.20E-05
2425,7.81E-09,0.6563028,0.6563028,0.000182629,0.521392584,5.17E-05
2426,1.48E-08,2.2529314,2.2529314,0.000184774,0.415226221,5.05E-05
2427,5.60E-08,1.1706518,1.1706517,0.000210524,0.515501738,5.27E-05
2428,9.60E-10,58.38869,58.38869,0.000204802,0.549749851,5.29E-05
2429,6.45E-08,9.163087,9.163088,0.000208855,0.501676798,5.15E-05
2430,1.65E-07,0.6514996,0.6514996,0.000206947,0.446171522,5.39E-05
2431,5.08E-08,2.5687404,2.5687406,0.000214577,0.412516832,5.17E-05
2432,2.56E-07,11.474312,11.474312,0.00020051,0.481748343,5.13E-05
2433,1.13E-07,3.8782282,3.8782282,0.000190973,0.587390423,6.06E-05
2434,1.77E-08,736.87915,736.87915,0.00019002,0.722336769,5.41E-05
2435,1.92E-06,85.50469,85.50469,0.000185728,0.599056244,5.36E-05
2436,7.20E-08,6.9022436,6.9022436,0.00018692,0.652958155,5.44E-05
2437,5.64E-09,0.7444966,0.74449676,0.000197887,0.669701338,5.25E-05
2438,3.90E-08,0.5743263,0.5743263,0.000190735,0.725999117,5.39E-05
2439,1.39E-08,1.3684417,1.3684419,0.000195742,0.70027256,5.15E-05
2440,7.32E-08,0.23461893,0.23461893,0.000207186,0.470877171,6.32E-05
2441,2.04E-09,2.2178764,2.2178764,0.000187635,0.69230485,5.70E-05
2442,6.91E-08,2.2349777,2.2349777,0.000190735,0.717757225,6.89E-05
2443,2.00E-07,0.075057834,0.07505792,0.000195265,0.701345921,6.82E-05
2444,6.85E-08,0.8321656,0.83216566,0.00018692,0.570786953,5.72E-05
2445,3.01E-08,0.049367506,0.04936735,0.000186205,0.646620989,5.82E-05
2446,2.68E-08,0.14749712,0.14749715,0.000196695,0.538077831,5.39E-05
2447,6.04E-08,0.12739637,0.12739632,0.00019455,0.494955778,6.77E-05
2448,3.03E-08,0.8651393,0.86513937,0.000187874,0.629757643,5.48E-05
2449,5.46E-08,0.64368147,0.6436815,0.000190735,0.538981438,5.01E-05
2450,1.39E-08,0.42705932,0.42705935,0.000195503,0.586632729,5.58E-05
2451,1.01E-07,0.1608478,0.1608479,0.000186443,0.508804083,5.58E-05
2452,4.54E-08,356.60516,356.60516,0.000189066,0.6046381,5.32E-05
2453,3.46E-08,0.37575895,0.37575877,0.000205278,0.630870342,5.39E-05
2454,1.41E-07,0.70453805,0.7045379,0.000184059,0.57252717,5.98E-05
2455,1.38E-10,3.3538907,3.3538904,0.000188351,0.47320509,5.34E-05
2456,1.98E-08,6.865967,6.865967,0.000187159,0.56776619,5.05E-05
2457,1.64E-07,0.16455841,0.16455851,0.000183821,0.473679781,5.03E-05
2458,8.35E-08,1.7312101,1.7312101,0.000210047,0.45615387,5.39E-05
2459,3.67E-08,1.1178899,1.1178899,0.000181913,0.505603075,5.20E-05
2460,1.11E-07,22.150602,22.150602,0.000189543,0.577506542,5.25E-05
2461,1.16E-07,0.36087725,0.3608772,0.000190735,0.608634949,4.98E-05
2462,1.63E-07,0.4655112,0.46551105,0.000189304,0.492159605,5.53E-05
2463,7.01E-08,0.8744583,0.87445843,0.000185966,0.407666445,5.41E-05
2464,1.37E-08,1.5019633,1.5019633,0.000194311,0.588104963,6.99E-05
2465,1.56E-06,2.397597,2.397597,0.000182152,0.506758213,4.98E-05
2466,1.55E-06,1.2018853,1.2018851,0.000188828,0.668397188,5.08E-05
2467,2.92E-08,6.550147,6.550147,0.000183582,0.511095524,5.34E-05
2468,2.11E-07,1.0512934,1.0512934,0.000210524,0.499521017,6.48E-05
2469,3.98E-08,0.44420487,0.44420496,0.000178576,0.628325939,5.82E-05
2470,2.86E-07,0.27767748,0.27767745,0.000180244,0.44590497,5.13E-05
2471,1.30E-07,0.07596151,0.07596151,0.000194073,0.444528818,4.89E-05
2472,3.07E-07,0.2517118,0.2517118,0.000187159,0.600002289,5.27E-05
2473,8.16E-09,0.8498346,0.8498345,0.000187159,0.546252728,5.44E-05
2474,4.73E-08,2.642213,2.6422133,0.000199556,0.585340738,5.15E-05
2475,5.57E-08,0.51422536,0.5142254,0.000191927,0.626926184,5.25E-05
2476,1.16E-08,1.7242455,1.7242455,0.000201702,0.748832703,5.32E-05
2477,3.95E-08,1.2787762,1.2787762,0.000206232,0.458465338,5.41E-05
2478,1.10E-07,0.47054482,0.47054493,0.000203133,0.780289412,5.29E-05
2479,2.29E-07,4.3203607,4.3203616,0.000181913,0.470521927,5.75E-05
2480,4.31E-08,0.1614355,0.16143553,0.000201702,0.455352306,5.41E-05
2481,6.37E-08,2.3244925,2.3244915,0.000181675,0.378555059,5.17E-05
2482,1.83E-08,1.0715528,1.0715526,0.000186205,0.509377241,5.03E-05
2483,7.42E-08,0.60459095,0.60459095,0.000190735,0.378242731,5.15E-05
2484,1.54E-09,0.02452735,0.024527423,0.00019455,0.631235361,5.51E-05
2485,5.25E-08,0.18287578,0.18287604,0.000188351,0.548661947,5.08E-05
2486,3.13E-08,1.8007121,1.8007126,0.000186205,0.494971275,5.08E-05
2487,2.66E-07,0.23660247,0.23660247,0.000187874,0.704282761,5.98E-05
2488,5.82E-08,0.44848198,0.4484821,0.00019145,0.54375267,5.15E-05
2489,1.13E-07,7.580274,7.5802755,0.000185728,0.341270447,5.08E-05
2490,1.63E-08,0.2484719,0.2484718,0.000183582,0.470231056,5.22E-05
2491,1.38E-08,0.24308628,0.2430862,0.000204802,0.356668234,5.10E-05
2492,5.63E-08,0.98508996,0.98509014,0.000193119,0.604346037,5.65E-05
2493,1.86E-08,0.062228203,0.06222823,0.000197649,0.464298248,5.20E-05
2494,1.03E-07,0.79868674,0.79868686,0.000213623,0.483420134,5.34E-05
2495,1.82E-07,0.87443066,0.8744305,0.00019455,0.733639479,5.36E-05
2496,1.96E-08,0.3281589,0.32815886,0.000182152,0.514626741,5.51E-05
2497,5.09E-08,2.070015,2.070015,0.000205517,0.68830514,4.98E-05
2498,1.69E-08,0.53667766,0.5366778,0.000207901,0.737293959,5.32E-05
2499,2.26E-08,3.8203974,3.8203976,0.000189781,0.545678377,4.96E-05
2500,3.02E-08,6.6084843,6.6084843,0.000185728,0.456332207,5.20E-05
2501,2.77E-07,0.54987675,0.5498768,0.000189066,0.527052641,5.05E-05
2502,1.70E-09,0.7209221,0.72091997,0.000193119,0.646757126,5.36E-05
2503,1.56E-08,1.8968425,1.8968425,0.000191927,0.45469451,5.10E-05
2504,1.24E-08,0.39239705,0.39239708,0.000189304,0.669428349,5.27E-05
2505,4.99E-08,1.2263235,1.2263235,0.000218868,0.515903473,5.82E-05
2506,4.42E-08,1.8480797,1.8480794,0.00018692,0.657102823,5.27E-05
2507,9.59E-08,3.6162775,3.6162775,0.000203371,0.573263884,5.17E-05
2508,3.61E-07,0.39002708,0.390027,0.00018096,0.564524412,5.41E-05
2509,1.55E-07,0.7392396,0.7392393,0.000193357,0.594236135,5.39E-05
2510,6.69E-10,2.6621,2.6621003,0.000195742,0.706521273,5.10E-05
2511,7.24E-08,0.06116523,0.06116528,0.000191212,0.504195452,5.36E-05
2512,2.73E-07,0.72147804,0.72147804,0.000199795,0.578047752,5.84E-05
2513,1.41E-08,1.9683088,1.9683088,0.000183582,0.4293015,5.32E-05
2514,6.65E-09,0.6460422,0.64604235,0.000211716,0.503635168,5.41E-05
2515,1.39E-07,0.12538677,0.12538692,0.00018692,0.590901852,5.20E-05
2516,5.18E-07,0.46734345,0.46734345,0.000196218,0.61043334,5.36E-05
2517,4.07E-08,1.9149938,1.9149939,0.000187397,0.669779539,5.29E-05
2518,3.12E-09,0.04566304,0.045663014,0.000185966,0.551390171,5.41E-05
2519,4.88E-08,0.42422965,0.42422968,0.00018692,0.43238616,5.22E-05
2520,2.53E-07,0.5742227,0.57422256,0.000200748,0.496394396,5.22E-05
2521,5.68E-08,0.3160176,0.31601775,0.000200987,0.717066526,5.51E-05
2522,6.51E-08,0.6666336,0.6666337,0.000195026,0.49691987,5.29E-05
2523,6.38E-08,33.18258,33.18258,0.000181913,0.531378746,5.01E-05
2524,1.25E-07,0.5044804,0.5044805,0.000201225,0.565115929,5.20E-05
2525,1.42E-08,0.7210268,0.72102684,0.000193357,0.483736992,5.22E-05
2526,1.11E-08,3.7075,3.7075,0.000200987,0.533180237,5.32E-05
2527,1.94E-08,0.5967107,0.59671074,0.000201941,0.423892975,5.36E-05
2528,1.15E-07,0.5211698,0.5211697,0.000183582,0.473692417,5.27E-05
2529,8.45E-09,0.18657,0.18656999,0.00019455,0.480049133,5.87E-05
2530,2.77E-08,0.22401619,0.22401619,0.000191212,0.444700003,6.58E-05
2531,1.18E-06,1.6635622,1.6635622,0.000189781,0.493371725,5.22E-05
2532,1.31E-07,0.8307702,0.83077025,0.000185728,0.639440775,4.94E-05
2533,4.97E-07,0.009404289,0.009404182,0.000184298,0.531367302,5.27E-05
2534,9.13E-08,2.0647879,2.0647879,0.00019598,0.673753738,5.05E-05
2535,4.11E-08,0.10654174,0.10654174,0.000203371,0.622517109,5.22E-05
2536,1.13E-08,1.380657,1.380657,0.000193834,0.377115011,5.20E-05
2537,2.29E-08,7.8040857,7.8040867,0.000184774,0.39015317,5.34E-05
2538,1.51E-08,11.899968,11.899968,0.000193596,0.605405569,5.20E-05
2539,7.01E-08,2.3066037,2.3066037,0.000194788,0.680449247,5.17E-05
2540,8.33E-09,5.9813848,5.981383,0.000190973,0.416585445,5.22E-05
2541,6.97E-08,0.17674,0.17673996,0.000185728,0.35552597,5.05E-05
2542,6.30E-07,2.084432,2.084432,0.000191689,0.443241596,5.41E-05
2543,7.07E-09,4.3382597,4.338259,0.000184774,0.532157898,5.27E-05
2544,3.40E-08,7.244532,7.244532,0.00018549,0.484267473,5.01E-05
2545,8.75E-08,1.0810761,1.0810761,0.000194311,0.412661076,5.39E-05
2546,2.54E-09,0.3276588,0.32765877,0.00018692,0.375969648,5.22E-05
2547,4.31E-09,0.71775156,0.71775144,0.000181437,0.538519144,5.08E-05
2548,4.45E-09,0.36180565,0.36180556,0.000182867,0.480015755,5.08E-05
2549,4.12E-09,0.1591416,0.15914151,0.000189304,0.436414003,5.82E-05
2550,3.07E-09,18.275383,18.275383,0.000192642,0.423618555,5.53E-05
2551,2.32E-08,277.278,277.278,0.000213623,0.54463625,5.67E-05
2552,5.14E-08,0.31283316,0.31283316,0.000202179,0.635864735,5.34E-05
2553,5.12E-08,7.555531,7.55553,0.000200033,0.647236347,6.79E-05
2554,8.20E-09,0.03442176,0.03442176,0.000200272,0.743097305,5.25E-05
2555,1.08E-07,0.1589527,0.15895265,0.000195742,0.605811834,5.27E-05
2556,4.18E-08,1.8655887,1.8655883,0.000185013,0.559536219,5.56E-05
2557,2.01E-08,0.24110368,0.24110378,0.000185251,0.487393141,5.13E-05
2558,1.03E-08,0.19137219,0.19137219,0.000198126,0.446716547,5.44E-05
2559,8.93E-08,3.3667498,3.3667498,0.000190735,0.588693857,5.10E-05
2560,2.70E-08,0.41397488,0.41397488,0.000184059,0.415542126,5.48E-05
2561,5.13E-08,11.124704,11.124705,0.000229836,0.483106136,5.17E-05
2562,1.39E-07,7.885487,7.885486,0.000181913,0.425295353,5.10E-05
2563,3.93E-07,0.48204872,0.48204866,0.00019908,0.535301924,5.01E-05
2564,1.64E-08,9.710764,9.710764,0.000208855,0.478213549,5.41E-05
2565,1.73E-09,0.70439506,0.7043952,0.000199556,0.57596302,5.91E-05
2566,3.77E-07,0.78789437,0.7878941,0.000200987,0.542802095,5.34E-05
2567,5.64E-09,0.1821068,0.18210681,0.000194311,0.564849377,5.20E-05
2568,1.08E-08,1.1205497,1.1205498,0.000197172,0.543327808,7.15E-05
2569,1.26E-07,0.2979916,0.29799163,0.000201702,0.560707331,5.48E-05
2570,1.41E-07,0.50498194,0.5049819,0.000189304,0.728031635,4.96E-05
2571,5.53E-08,2.676941,2.676941,0.000196218,0.717742205,5.20E-05
2572,1.17E-09,1.0283903,1.0283903,0.000192165,0.681808233,5.08E-05
2573,3.16E-08,0.66230595,0.66230613,0.00019455,0.465845346,5.22E-05
2574,1.56E-08,0.62560517,0.62560517,0.000186682,0.42375946,5.22E-05
2575,7.07E-09,0.026334312,0.02633418,0.000185966,0.510877848,5.22E-05
2576,1.13E-08,0.03031095,0.030310737,0.000186682,0.566766739,5.39E-05
2577,4.08E-08,0.44439495,0.44439483,0.00018549,0.57269454,5.25E-05
2578,4.87E-07,28.638475,28.638475,0.00019002,0.523137331,5.15E-05
2579,3.84E-09,0.26666304,0.26666307,0.000188589,0.496984959,5.44E-05
2580,8.19E-08,0.8630563,0.8630563,0.000188351,0.395723104,5.13E-05
2581,2.86E-08,18.010416,18.010416,0.000193596,0.459242105,5.22E-05
2582,4.68E-08,0.8629319,0.8629319,0.000188351,0.492758036,5.29E-05
2583,1.06E-08,0.2107057,0.21070573,0.000186205,0.39107728,5.05E-05
2584,1.35E-07,0.9172373,0.9172375,0.000201702,0.574761391,5.32E-05
2585,4.40E-08,1.7622863,1.7622862,0.000203371,0.525677204,5.25E-05
2586,9.79E-08,3.1312234,3.1312234,0.000199556,0.691781282,6.96E-05
2587,3.16E-08,0.06503124,0.065031156,0.00018096,0.586525202,5.05E-05
2588,5.41E-07,1.0327653,1.0327652,0.000188589,0.693755388,5.10E-05
2589,1.85E-08,1.8603857,1.8603857,0.00019455,0.480941296,5.20E-05
2590,1.84E-08,0.96109986,0.9610999,0.000193119,0.542861462,5.39E-05
2591,2.69E-07,5.853796,5.853796,0.00019455,0.632375002,5.27E-05
2592,2.19E-10,4.0001926,4.0001926,0.000209808,0.606580257,5.15E-05
2593,2.58E-08,1.0478703,1.0478702,0.000197649,0.512543678,5.22E-05
2594,7.63E-08,0.3231182,0.32311833,0.000196695,0.481481314,5.65E-05
2595,7.94E-09,34.28859,34.28859,0.000188828,0.446314096,5.44E-05
2596,4.42E-08,0.24770027,0.24770015,0.000199795,0.42555213,5.29E-05
2597,2.19E-08,8.551693,8.551691,0.000188828,0.625493288,5.27E-05
2598,6.47E-07,0.99146503,0.9914649,0.000185251,0.595542431,4.96E-05
2599,7.02E-07,6.3434124,6.3434124,0.000195026,0.529849768,5.25E-05
2600,1.09E-07,2.4136183,2.4136183,0.000201941,0.573445797,5.17E-05
2601,5.96E-10,1.8569955,1.8569955,0.000195503,0.520276308,5.05E-05
2602,8.32E-08,5.724771,5.724771,0.000196457,0.563514948,5.25E-05
2603,6.11E-07,1.5429921,1.5429922,0.000209808,0.684519291,4.94E-05
2604,2.34E-08,0.96468395,0.96468383,0.000208139,0.505373478,5.39E-05
2605,4.29E-08,2.0288668,2.028867,0.000195026,0.385266304,5.60E-05
2606,7.59E-08,3.972106,3.972106,0.000201702,0.700030804,5.20E-05
2607,3.47E-08,0.5234064,0.5234065,0.000191212,0.712428331,5.08E-05
2608,5.20E-08,2.7446172,2.7446172,0.00019002,0.516611814,5.25E-05
2609,1.70E-08,0.96860504,0.96860504,0.000212908,0.750188828,5.13E-05
2610,6.80E-08,0.19175805,0.19175826,0.000193834,0.434336662,7.18E-05
2611,3.09E-08,2.8658152,2.8658152,0.00019908,0.556112289,4.91E-05
2612,1.61E-08,0.33142066,0.33142054,0.000197411,0.509243965,5.17E-05
2613,3.87E-08,0.51204956,0.5120496,0.000211716,0.510771275,6.03E-05
2614,6.76E-09,6.2443075,6.2443075,0.000257492,0.482820272,5.79E-05
2615,3.84E-08,72.27209,72.27209,0.000207424,0.812695026,5.34E-05
2616,4.52E-08,1.3209876,1.3209875,0.000200748,0.696668386,4.98E-05
2617,5.47E-08,0.72941136,0.7294114,0.00020647,0.436904192,5.41E-05
2618,3.96E-08,0.39655316,0.39655316,0.00018692,0.546338797,5.87E-05
2619,3.26E-08,1.1719337,1.1719337,0.000184774,0.430948973,4.98E-05
2620,4.43E-08,0.721391,0.721391,0.000185966,0.556103945,5.17E-05
2621,2.83E-08,41.885143,41.885147,0.000183582,0.557507515,5.41E-05
2622,5.39E-09,9.423464,9.423464,0.000201702,0.439089775,7.06E-05
2623,1.88E-07,260.01443,260.01443,0.000184298,0.440677404,7.20E-05
2624,2.90E-08,1.0647302,1.0647302,0.000197411,0.603504419,5.29E-05
2625,5.83E-07,2.2066622,2.2066622,0.000211,0.456843853,5.15E-05
2626,2.48E-06,0.8634533,0.86345345,0.000196457,0.594249725,5.03E-05
2627,4.84E-08,0.74464864,0.74464864,0.00018692,0.406010866,5.27E-05
2628,8.74E-09,6.421212,6.421211,0.000207424,0.671447992,5.36E-05
2629,1.34E-08,1.6168096,1.61681,0.000190735,0.429783344,5.22E-05
2630,1.19E-07,1.0208806,1.0208806,0.000185728,0.497463465,5.29E-05
2631,3.04E-08,0.015590628,0.015590595,0.000205994,0.589490175,5.10E-05
2632,2.32E-08,11.102901,11.102902,0.000193596,0.591222525,6.87E-05
2633,1.00E-07,0.44544193,0.44544187,0.000192881,0.610683918,5.27E-05
2634,5.18E-09,0.31137347,0.3113735,0.00018549,0.648070812,5.32E-05
2635,4.18E-08,0.6276976,0.62769765,0.000188589,0.698839188,5.41E-05
2636,7.40E-09,0.10156759,0.10156748,0.000188828,0.515986681,5.41E-05
2637,1.10E-08,0.87603,0.87603,0.000189781,0.631558895,5.46E-05
2638,1.63E-08,2.2712398,2.2712398,0.000185013,0.482076406,5.56E-05
2639,3.92E-08,1.073813,1.0738132,0.000196695,0.506011724,5.15E-05
2640,1.22E-08,1.5910583,1.5910583,0.00019002,0.466004372,5.27E-05
2641,5.79E-08,0.16834733,0.16834725,0.000189781,0.480166197,5.17E-05
2642,2.70E-07,2.2195911,2.2195911,0.00018239,0.509936333,5.22E-05
2643,1.08E-07,0.22012877,0.22012867,0.000200272,0.42464447,5.22E-05
2644,7.04E-09,1.4308782,1.4308783,0.000196218,0.456392527,5.67E-05
2645,1.64E-08,0.2177591,0.21775906,0.000183821,0.815172195,5.08E-05
2646,1.34E-07,0.26182696,0.26182696,0.000192642,0.785542011,5.20E-05
2647,1.16E-08,1.4350982,1.4350983,0.000187159,0.670325041,5.63E-05
2648,3.09E-08,0.8036486,0.80364853,0.000195265,0.488820314,5.25E-05
2649,4.02E-08,0.117437445,0.11743748,0.000211716,0.776538372,5.32E-05
2650,1.73E-08,0.97744966,0.9774497,0.000181198,0.557108164,5.58E-05
2651,4.26E-07,0.2660329,0.2660329,0.00019598,0.565505266,5.34E-05
2652,1.38E-07,0.42173985,0.4217398,0.000189066,0.602764845,5.58E-05
2653,3.94E-07,0.84349555,0.8434955,0.000184536,0.561666489,5.03E-05
2654,1.93E-08,1.7100434,1.7100434,0.000189066,0.40139246,5.34E-05
2655,8.93E-09,0.15902087,0.15902084,0.000208378,0.694662809,5.51E-05
2656,9.62E-08,212.06802,212.06802,0.000190258,0.544108629,5.29E-05
2657,5.38E-08,0.66635734,0.66635746,0.00019002,0.613183498,5.03E-05
2658,2.46E-08,0.39417437,0.39417446,0.000181437,0.623665333,4.94E-05
2659,9.99E-09,1.0221475,1.0221474,0.000206947,0.617486,5.05E-05
2660,6.17E-08,0.5147428,0.51474273,0.000198603,0.574511528,5.44E-05
2661,2.34E-08,0.83573544,0.83573544,0.000189543,0.381359816,5.32E-05
2662,2.18E-08,3.235502,3.235502,0.000192881,0.541017532,5.03E-05
2663,3.38E-09,4.341865,4.3418665,0.000206947,0.699275732,6.03E-05
2664,3.83E-08,2.0522802,2.0522797,0.00019455,0.442322254,5.65E-05
2665,4.87E-09,9.337249,9.337249,0.000196695,0.526962042,5.25E-05
