ID,crash_style,max,mean,norm,record_time,baseID
216,6,nan,nan,nan,2021-04-21 12:53:20,7312
216,-6,nan,nan,nan,2021-04-21 12:53:20,7312
217,6,nan,nan,nan,2021-04-21 12:53:21,7322
217,-6,nan,nan,nan,2021-04-21 12:53:21,7322
218,6,nan,nan,nan,2021-04-21 12:53:21,7329
218,-6,nan,nan,nan,2021-04-21 12:53:21,7329
219,6,nan,nan,nan,2021-04-21 12:53:21,7337
219,-6,nan,nan,nan,2021-04-21 12:53:21,7337
220,6,nan,nan,nan,2021-04-21 12:53:21,7378
220,-6,nan,nan,nan,2021-04-21 12:53:21,7378
221,6,nan,nan,nan,2021-04-21 12:53:22,7394
221,-6,nan,nan,nan,2021-04-21 12:53:22,7394
222,6,nan,nan,nan,2021-04-21 12:53:22,7441
222,-6,nan,nan,nan,2021-04-21 12:53:22,7441
223,6,nan,nan,nan,2021-04-21 12:53:22,7445
223,-6,nan,nan,nan,2021-04-21 12:53:22,7445
224,6,nan,nan,nan,2021-04-21 12:53:24,7493
224,-6,nan,nan,nan,2021-04-21 12:53:24,7493
225,6,nan,nan,nan,2021-04-21 12:53:24,7498
225,-6,nan,nan,nan,2021-04-21 12:53:24,7498
226,6,nan,nan,nan,2021-04-21 12:53:24,7505
226,-6,nan,nan,nan,2021-04-21 12:53:24,7505
227,6,nan,nan,nan,2021-04-21 12:53:24,7511
227,-6,nan,nan,nan,2021-04-21 12:53:24,7511
228,6,nan,nan,nan,2021-04-21 12:53:24,7514
228,-6,nan,nan,nan,2021-04-21 12:53:24,7514
229,6,nan,nan,nan,2021-04-21 12:53:24,7518
229,-6,nan,nan,nan,2021-04-21 12:53:24,7518
230,6,nan,nan,nan,2021-04-21 12:53:24,7519
230,-6,nan,nan,nan,2021-04-21 12:53:24,7519
231,6,nan,nan,nan,2021-04-21 12:53:24,7527
231,-6,nan,nan,nan,2021-04-21 12:53:24,7527
232,6,nan,nan,nan,2021-04-21 12:53:24,7535
232,-6,nan,nan,nan,2021-04-21 12:53:24,7535
233,6,nan,nan,nan,2021-04-21 12:53:25,7559
233,-6,nan,nan,nan,2021-04-21 12:53:25,7559
234,6,nan,nan,nan,2021-04-21 12:53:25,7567
234,-6,nan,nan,nan,2021-04-21 12:53:25,7567
235,6,nan,nan,nan,2021-04-21 12:53:25,7569
235,-6,nan,nan,nan,2021-04-21 12:53:25,7569
